Gazette Title,Gazette Volume,Gazette Release Number,Gazette Published Date,Claim Title Deed,Claim ERF Number / Address,Claim Reference ID,Claim Date
Suid-Afrikaanse Staatskoerant,25122,1772,2003-07-04,T18734/1982,The farm Alva No. 5554,KRN6/2/2/E/7/0/0/22,1996-03-22
Suid-Afrikaanse Staatskoerant,61,24298,2003-01-31,T26896/1992,Remainder of Portion 3 (of 1) of the farm Nietgedocht No. 1192,KRN6/2/2/E/46/0/0/11,1998-12-30
Suid-Afrikaanse Staatskoerant,61,24298,2003-01-31,T26896/1992,Remainder of the farm Nietgedocht No. 1192,KRN6/2/2/E/46/0/0/11,1998-12-30
Suid-Afrikaanse Staatskoerant,650,42622,2019-08-08,T113050/1999,,KRP 1831,1998-12-07
Suid-Afrikaanse Staatskoerant,61,24298,2003-01-31,T26896/1992,Muden Mission Station No. 4543,KRN6/2/2/E/46/0/0/11,1998-12-30
Suid-Afrikaanse Staatskoerant,650,42622,2019-08-08,T151422/2000PTA,,KRP 12177,1998-12-09
Suid-Afrikaanse Staatskoerant,650,42622,2019-08-08,T102933/2016PTA,,KRP 12177,1998-12-09
Suid-Afrikaanse Staatskoerant,650,42622,2019-08-08,T42733/2008PTA,,KRP 2681,2007-11-02
Suid-Afrikaanse Staatskoerant,62,24298,2003-01-31,T20216/1984,Remainder of the farm The Rest No. 2142,KRN6/2/2/E/13/0/0/18,1998-12-28
Suid-Afrikaanse Staatskoerant,62,24298,2003-01-31,T12012/1986,Remainder of Portion 1 of the farm The Rest No. 2142,KRN6/2/2/E/13/0/0/18,1998-12-28
Suid-Afrikaanse Staatskoerant,62,24298,2003-01-31,T6823/1985,Portion 2 of the farm The Rest No. 2142,KRN6/2/2/E/13/0/0/18,1998-12-28
Suid-Afrikaanse Staatskoerant,62,24298,2003-01-31,T9942/1984,"A portion of the consolidated farm Brentwood No. 15508, known before consolidation as Portion 3 of the farm The Rest No. 2142",KRN6/2/2/E/13/0/0/18,1998-12-28
Suid-Afrikaanse Staatskoerant,64,24318,2003-01-31,T19934/1974,Lot No. 1751,K 0327,1996-06-10
Suid-Afrikaanse Staatskoerant,64,24318,2003-01-31,T975222/1994,Lot No. 2885,N/A,2003-01-31
Suid-Afrikaanse Staatskoerant,65,24318,2003-01-31,T11972/1972,Lot No. 970,K 0313,2003-01-31
Suid-Afrikaanse Staatskoerant,66,24318,2003-01-31,T18548/1970,Lot No. 2724,K 0295,1996-05-08
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,T5326/1958,,KRP 1920,1998-12-09
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,T8670/1948,,KRP 1920,1998-12-09
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,T8670/1948,,KRP 1920,1998-12-09
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,T39219/1947PTA,,KRP 11143,1998-12-02
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,T71140/2005,,KRP 1075,1998-12-29
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,,Weltervreden 26 IQ,V0104,2019-08-06
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,,Vogelstruisfontein 14 IQ,V0104,2019-08-06
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,,Elandsfontein 21 IQ,V0104,2019-08-06
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,,Zandfontein 360 JQ,V0104,2019-08-06
Suid-Afrikaanse Staatskoerant,650,42636,2019-08-16,,Syferfontein 381 JQ,V0104,1998-12-09
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T58021/2016PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T31576/1996PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T58021/2016PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T22423/2004PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T22424/2004PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T58021/2016PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T58021/2016PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T7167/2016PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T36623/1984PTA,,KRP 11189,1998-03-31
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T7102/1938VNPTA,,KRP 393,1998-12-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,,That portion of Durban commonly known as MT 9 KwaMathonsi Cato Manor,KRN6/2/3/E/8/817/2716/633,1996-03-26
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,,"That portion of Durban commonly known as Dunbar Road D-A 628, Ezinkawini, Umkhumbane Cato Manor",KRN6/2/3/E/8/817/2716/1228,1996-07-23
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,,That portion of Durban commonly known as 138 MK Cato Manor,KRN6/2/3/E/8/817/2716/5583,1998-12-29
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T17735/1990,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/2009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T33763/2006,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T33943/1993,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10743/2009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T23132/2008,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35846/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T9482/2013,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T17735/1990,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T357581993,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T33762/2006,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T15255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T15255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35846/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T5219/2011,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35846/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35846/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T42/1987,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T6896/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T17/2019,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T59569/2008,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,115,24318,2003-01-31,,Lot No. 53 15th Street,I 0310,1998-12-29
Suid-Afrikaanse Staatskoerant,116,24318,2003-01-31,,Lot No. 314 87-8th Street,I 0282,1998-12-26
Suid-Afrikaanse Staatskoerant,117,24318,2003-01-31,,Lot No. 1262 50-21st Street,I 0251,1998-12-30
Suid-Afrikaanse Staatskoerant,652,42756,2019-10-11,T136507/1998,,KRP: 252,2018-11-01
Suid-Afrikaanse Staatskoerant,652,42756,2019-10-11,T19064/989,,N/A,1998-12-31
Suid-Afrikaanse Staatskoerant,652,42756,2019-10-11,T2415/2016,,KRP 3807,2019-06-07
Suid-Afrikaanse Staatskoerant,652,42775,2019-10-18,,Portion 81 of the farm Kruys Fontein & Weltevreden No. 826,KRN6/2/2/E/42/0/0/562,1996-04-22
Suid-Afrikaanse Staatskoerant,652,42775,2019-10-18,,Portion 85 of the farm Kruys Fontein & Weltevreden No. 826,KRN6/2/2/E/42/0/0/562,1996-04-22
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 20,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 23,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 28,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 29,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 33,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 34,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,portion 36,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 95,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 92,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 93,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 82,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T21330/2010,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T59569/2008,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T24437/1996,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35846/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18254/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10742/2009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T9385/1948,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T44/2009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T2069/1987,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T22163/1999,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T789/1999,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T1368/2006,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10742/2009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T20174/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,BC58378/2012,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10741/20009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T22275/2018,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T21341/1998,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T6135/2006,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T27541/1992,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T31007/1995,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T48/2009,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T16943/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,"CERTAIN LOT NO. 577H, 577B AND 577J HOY AND HAMILTON STREET",QQ022,2005-03-04
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35758/1993,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T6311/1990,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T18255/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T5712/1981,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10532/1987,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T12114/1976,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T24437/1996,,T24437/1996,2001-09-07
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 011,AL0047,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 634,AL029,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 471,AL0099,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 88,AL165,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 118,AL168,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 15,AL187,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 602,AL244,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 733,AL284,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 271,AL 310,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 181,AL419,2005-04-03
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 643 &353,AL423,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 695,AL372,2005-03-04
Suid-Afrikaanse Staatskoerant,118,24318,2003-01-31,,Lot No. 13A 1st Street ,I 0226,1996-05-20
Suid-Afrikaanse Staatskoerant,119,24318,2003-01-31,,Lot No. 1147 33-20th Street,I 0216,1998-12-27
Suid-Afrikaanse Staatskoerant,652,42756,2019-10-11,T29887/1980,,"KRP 9028, KRP 2462, KRP 16821 & Z0006",2019-06-21
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 81,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 80,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 78,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 77,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 75,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 73,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 65,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 64,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 63,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 61,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 60,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 58,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 57,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 56,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 52,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 49,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 48,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 46,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,2771,27047,2004-12-10,,PORTION 41,KRP 1433,2004-12-10
Suid-Afrikaanse Staatskoerant,25134,1773,2003-07-04,,Portion 417 of the farm Vaalkop & Dadelfontein no 885,KRN6/2/2/E/38/0/0/68,1998-12-28
Suid-Afrikaanse Staatskoerant,156,24318,2003-01-31,,1921 Payneville,EE 168,2003-01-31
Suid-Afrikaanse Staatskoerant,156,24318,2003-01-31,,1909 Payneville,EE 226,2003-01-31
Suid-Afrikaanse Staatskoerant,25134,1773,2003-07-04,,Portion 573 of the farm Vaalkop & Dadelfontein no 885,KRN6/2/2/E/38/0/0/68,1998-12-28
Suid-Afrikaanse Staatskoerant,156,24318,2003-01-31,,618 Payneville,EE 251,2003-01-31
Suid-Afrikaanse Staatskoerant,25134,1773,2003-07-04,,Portion 595 of the farm Vaalkop & Dadelfontein  no 885 ,KRN6/2/2/E/38/0/0/68,1998-12-28
Suid-Afrikaanse Staatskoerant,1935,26752,2004-09-10,T2163/1988,,K 0127,2004-09-10
Suid-Afrikaanse Staatskoerant,1935,26752,2004-09-10,T1260/1988,,K 0193,2004-09-10
Suid-Afrikaanse Staatskoerant,25134,1773,2003-07-04,,Portion 600 of the farm Vaalkop & Dadelfontein no 885 ,KRN6/2/2/E/38/0/0/68,1998-12-28
Suid-Afrikaanse Staatskoerant,157,24318,2003-01-31,T41327/97,807 Payneville,EE 064,2003-01-31
Suid-Afrikaanse Staatskoerant,25134,1773,2003-07-04,,portion 601 of the farm Vaalkop & Dadelfontein no 885,KRN6/2/2/E/38/0/0/68,1998-12-28
Suid-Afrikaanse Staatskoerant,157,24318,2003-01-31,T41327/97,1007 Payneville,EE 064,2003-01-31
Suid-Afrikaanse Staatskoerant,157,24318,2003-01-31,,956 Round 14 Payneville,EE 096,2003-01-31
Suid-Afrikaanse Staatskoerant,157,24318,2003-01-31,,1301 Payneville,EE 227,2003-01-31
Suid-Afrikaanse Staatskoerant,157,24318,2003-01-31,,1245 Payneville,EE 312,2003-01-31
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q0518,2004-09-10
Suid-Afrikaanse Staatskoerant,157,24318,2003-01-31,,1301 Payneville,EE 227,2003-01-31
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0520,2004-09-10
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0725,2004-09-10
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0803,2004-09-10
Suid-Afrikaanse Staatskoerant,25134,1773,2003-07-04,,Portion 650 of the farn Vaalkop & Dadelfontein no 885 ,KRN6/2/2/E/38/0/0/68,1998-12-28
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0860,2004-09-10
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0504,2004-09-10
Suid-Afrikaanse Staatskoerant,158,24318,2003-01-31,,566 Payneville,EE 276,2003-01-31
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0516,2004-09-10
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0494,2004-09-10
Suid-Afrikaanse Staatskoerant,158,24318,2003-01-31,,1431 Payneville,EE 276,2003-01-31
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0497,2004-09-10
Suid-Afrikaanse Staatskoerant,158,24318,2003-01-31,,1435 Payneville,EE 276,2003-01-31
Suid-Afrikaanse Staatskoerant,1936,26752,2004-09-10,T1754/1970,,Q 0502,2004-09-10
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Certain Stand No 398,AL309,2005-03-04
Suid-Afrikaanse Staatskoerant,477,27324,2005-03-04,NA,Remaining Extent (Oosthuizen) Portion 9 (Van der Walt) Remainder of portion 3 (van Zyl) Portion 2 (Du Plessis) Portion 7 and 8 (Du Plessis) of the farm Bosjelaagte 52 JO,NN061,2005-03-04
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T6206/1987,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T6896/1997,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T59569/2008,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T35758/1993,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T9744/1965,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T9744/1965,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,1504,24882,2003-05-23,,Lot No. 738 situated in the former Native Location Willemklopperville,O 007,1996-04-29
Suid-Afrikaanse Staatskoerant,1503,24882,2003-05-23,,Lot No. 908 situated in the former Native Location Willemklopperville,O 0047,1997-04-04
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T10589/1994,,KRN6/2/2/E/21/0/0/67,2001-09-07
Suid-Afrikaanse Staatskoerant,650,42657,2019-08-23,T31007/1995,,KRN6/2/2/E/21/0/0/67,2001-09-07
